orderline_id,order_id,variant_id,title_snapshot,quantity,unit_price,line_discount,line_tax
2399,1141,22,Wall-Mounted Steel Dispenser - Steel,10,36.08,0.0,46.9
2400,1142,23,Plexi Dispenser - Plexi,4,21.66,0.0,6.06
2401,1143,25,Cramp Relief Balm - 30 ml,3,3.93,0.0,1.53
2402,1144,12,Organic Tampons w/ Applicator - Regular / 16,10,6.1,0.0,7.93
2403,1144,20,Period Underwear - Size M,12,17.87,0.0,27.88
2404,1145,13,Organic Tampons w/ Applicator - Regular / 32,2,11.09,0.0,1.55
2405,1145,2,Organic Daily Pads - Regular / 40,2,9.53,0.95,1.27
2406,1145,9,Organic Tampons - Regular / 32,2,8.53,0.0,1.19
2407,1146,25,Cramp Relief Balm - 30 ml,2,3.96,0.0,1.03
2408,1146,16,Menstrual Cup - Size S,4,14.58,0.0,7.58
2409,1146,18,Menstrual Cup - Size L,1,14.51,0.0,1.89
2410,1147,3,Organic Night Pads - Night / 14,6,7.36,4.42,2.78
2411,1147,15,Organic Tampons w/ Applicator - Super / 32,6,12.38,0.0,5.2
2412,1148,8,Organic Tampons - Regular / 16,4,4.8,0.96,1.28
2413,1149,17,Menstrual Cup - Size M,4,14.33,0.0,7.45
2414,1150,22,Wall-Mounted Steel Dispenser - Steel,3,36.1,5.42,7.2
2415,1150,5,Organic Postpartum Pads - Postpartum / 20,4,10.52,0.0,2.95
2416,1150,24,Heat Patches (5-pack) - 5-pack,2,4.6,0.0,0.64
2417,1151,14,Organic Tampons w/ Applicator - Super / 16,1,6.94,0.0,0.49
2418,1151,12,Organic Tampons w/ Applicator - Regular / 16,4,6.1,1.22,1.62
2419,1151,12,Organic Tampons w/ Applicator - Regular / 16,1,6.12,0.0,0.43
2420,1152,4,Organic Night Pads - Night / 28,1,13.08,0.0,1.7
2421,1152,6,Organic Panty Liners - Day / 30,3,4.08,0.0,1.59
2422,1153,23,Plexi Dispenser - Plexi,1,21.66,0.0,1.52
2423,1153,17,Menstrual Cup - Size M,1,14.34,0.72,0.95
2424,1154,7,Organic Panty Liners - Day / 60,4,7.08,0.0,1.98
2425,1154,19,Period Underwear - Size S,2,17.66,0.0,2.47
2426,1155,19,Period Underwear - Size S,3,17.67,0.0,3.71
2427,1156,1,Organic Daily Pads - Regular / 20,2,5.58,0.0,1.45
2428,1157,25,Cramp Relief Balm - 30 ml,1,3.87,0.0,0.27
2429,1157,20,Period Underwear - Size M,3,17.75,0.0,3.73
2430,1158,21,Period Underwear - Size L,4,17.7,0.0,4.96
2431,1159,14,Organic Tampons w/ Applicator - Super / 16,1,6.8,0.0,0.48
2432,1160,17,Menstrual Cup - Size M,6,14.35,0.0,6.03
2433,1160,16,Menstrual Cup - Size S,12,14.37,25.87,10.26
2434,1160,1,Organic Daily Pads - Regular / 20,10,5.57,0.0,3.9
2435,1161,5,Organic Postpartum Pads - Postpartum / 20,3,10.5,0.0,2.2
2436,1161,24,Heat Patches (5-pack) - 5-pack,1,4.59,0.0,0.32
2437,1161,5,Organic Postpartum Pads - Postpartum / 20,2,10.54,0.0,1.48
2438,1162,1,Organic Daily Pads - Regular / 20,3,5.53,0.0,2.16
2439,1163,4,Organic Night Pads - Night / 28,4,13.04,0.0,6.78
2440,1164,20,Period Underwear - Size M,2,17.7,0.0,4.6
2441,1164,12,Organic Tampons w/ Applicator - Regular / 16,1,6.11,0.0,0.79
2442,1165,22,Wall-Mounted Steel Dispenser - Steel,2,36.0,0.0,9.36
2443,1166,18,Menstrual Cup - Size L,3,14.32,0.0,5.58
2444,1167,1,Organic Daily Pads - Regular / 20,2,5.55,0.0,0.78
2445,1168,23,Plexi Dispenser - Plexi,4,21.86,0.0,11.37
2446,1169,10,Organic Tampons - Super / 16,2,5.31,0.53,1.31
2447,1170,24,Heat Patches (5-pack) - 5-pack,1,4.57,0.0,0.59
2448,1170,11,Organic Tampons - Super / 32,3,9.64,0.0,3.76
2449,1171,17,Menstrual Cup - Size M,1,14.3,0.0,1.0
2450,1171,25,Cramp Relief Balm - 30 ml,3,3.85,0.0,0.81
2451,1171,15,Organic Tampons w/ Applicator - Super / 32,2,12.27,0.0,1.72
2452,1172,8,Organic Tampons - Regular / 16,3,5.0,0.0,1.05
2453,1173,1,Organic Daily Pads - Regular / 20,1,5.62,0.28,0.69
2454,1173,10,Organic Tampons - Super / 16,4,5.4,0.0,2.81
2455,1173,15,Organic Tampons w/ Applicator - Super / 32,2,12.27,0.0,3.19
2456,1174,10,Organic Tampons - Super / 16,1,5.39,0.0,0.7
2457,1175,2,Organic Daily Pads - Regular / 40,1,9.75,0.0,0.68
2458,1175,25,Cramp Relief Balm - 30 ml,4,3.94,0.0,1.1
2459,1176,24,Heat Patches (5-pack) - 5-pack,2,4.57,0.0,1.19
2460,1176,22,Wall-Mounted Steel Dispenser - Steel,1,36.07,0.0,4.69
2461,1177,5,Organic Postpartum Pads - Postpartum / 20,4,10.74,2.15,2.86
2462,1177,13,Organic Tampons w/ Applicator - Regular / 32,2,11.04,1.1,1.47
2463,1178,15,Organic Tampons w/ Applicator - Super / 32,4,12.28,0.0,3.44
2464,1178,6,Organic Panty Liners - Day / 30,3,4.01,0.0,0.84
2465,1179,17,Menstrual Cup - Size M,12,14.39,8.63,11.48
2466,1179,22,Wall-Mounted Steel Dispenser - Steel,6,36.17,21.7,13.67
2467,1179,8,Organic Tampons - Regular / 16,10,4.95,2.48,3.29
2468,1180,11,Organic Tampons - Super / 32,6,9.62,0.0,4.04
2469,1180,6,Organic Panty Liners - Day / 30,12,4.04,4.85,3.05
2470,1181,20,Period Underwear - Size M,1,17.61,0.0,1.23
2471,1182,15,Organic Tampons w/ Applicator - Super / 32,2,12.32,0.0,1.72
2472,1183,20,Period Underwear - Size M,10,17.76,17.76,11.19
2473,1183,7,Organic Panty Liners - Day / 60,8,7.08,8.5,3.37
2474,1183,22,Wall-Mounted Steel Dispenser - Steel,12,36.04,0.0,30.27
2475,1184,4,Organic Night Pads - Night / 28,4,13.1,0.0,3.67
2476,1185,8,Organic Tampons - Regular / 16,3,4.83,0.0,1.01
2477,1185,9,Organic Tampons - Regular / 32,1,8.51,0.0,0.6
2478,1185,20,Period Underwear - Size M,4,17.69,0.0,4.95
2479,1186,10,Organic Tampons - Super / 16,1,5.46,0.0,0.38
2480,1187,13,Organic Tampons w/ Applicator - Regular / 32,4,11.02,2.2,2.93
2481,1187,23,Plexi Dispenser - Plexi,6,21.63,12.98,8.18
2482,1188,24,Heat Patches (5-pack) - 5-pack,1,4.59,0.0,0.32
2483,1189,12,Organic Tampons w/ Applicator - Regular / 16,3,6.02,0.0,2.35
2484,1190,8,Organic Tampons - Regular / 16,8,4.82,3.86,2.43
2485,1190,10,Organic Tampons - Super / 16,10,5.35,5.35,3.37
2486,1191,22,Wall-Mounted Steel Dispenser - Steel,2,36.2,0.0,9.41
2487,1192,24,Heat Patches (5-pack) - 5-pack,2,4.68,0.0,0.66
2488,1192,22,Wall-Mounted Steel Dispenser - Steel,2,36.08,3.61,4.8
2489,1192,9,Organic Tampons - Regular / 32,3,8.6,1.29,1.72
2490,1193,16,Menstrual Cup - Size S,3,14.48,0.0,5.65
2491,1194,9,Organic Tampons - Regular / 32,1,8.61,0.0,0.6
2492,1195,22,Wall-Mounted Steel Dispenser - Steel,2,36.09,0.0,9.38
2493,1195,19,Period Underwear - Size S,4,17.64,0.0,9.17
2494,1195,21,Period Underwear - Size L,3,17.64,0.0,6.88
2495,1195,20,Period Underwear - Size M,2,17.64,0.0,4.59
2496,1196,6,Organic Panty Liners - Day / 30,2,4.1,0.0,1.07
2497,1197,24,Heat Patches (5-pack) - 5-pack,1,4.67,0.0,0.61
2498,1197,11,Organic Tampons - Super / 32,3,9.64,0.0,3.76
2499,1198,5,Organic Postpartum Pads - Postpartum / 20,3,10.74,1.61,3.98
2500,1198,24,Heat Patches (5-pack) - 5-pack,2,4.54,0.0,1.18
2501,1199,12,Organic Tampons w/ Applicator - Regular / 16,2,6.03,0.0,1.57
2502,1200,12,Organic Tampons w/ Applicator - Regular / 16,8,6.22,0.0,6.47
2503,1200,7,Organic Panty Liners - Day / 60,6,7.23,0.0,5.64
2504,1201,16,Menstrual Cup - Size S,4,14.45,0.0,7.51
2505,1202,25,Cramp Relief Balm - 30 ml,6,3.9,0.0,3.04
2506,1202,4,Organic Night Pads - Night / 28,6,13.13,11.82,8.7
2507,1202,4,Organic Night Pads - Night / 28,8,13.17,0.0,13.7
2508,1203,13,Organic Tampons w/ Applicator - Regular / 32,3,11.22,0.0,4.38
2509,1203,16,Menstrual Cup - Size S,3,14.36,0.0,5.6
2510,1204,12,Organic Tampons w/ Applicator - Regular / 16,3,6.07,0.0,1.27
2511,1204,10,Organic Tampons - Super / 16,2,5.35,0.0,0.75
2512,1205,22,Wall-Mounted Steel Dispenser - Steel,1,36.18,0.0,4.7
2513,1206,10,Organic Tampons - Super / 16,2,5.29,0.0,0.74
2514,1207,11,Organic Tampons - Super / 32,12,9.69,5.81,7.73
2515,1207,3,Organic Night Pads - Night / 14,6,7.34,6.61,2.62
2516,1208,15,Organic Tampons w/ Applicator - Super / 32,4,12.35,7.41,5.46
2517,1208,10,Organic Tampons - Super / 16,4,5.35,1.07,2.64
2518,1208,2,Organic Daily Pads - Regular / 40,8,9.6,7.68,8.99
2519,1208,1,Organic Daily Pads - Regular / 20,4,5.55,3.33,2.45
2520,1209,21,Period Underwear - Size L,3,17.68,0.0,6.9
2521,1209,9,Organic Tampons - Regular / 32,2,8.51,0.0,2.21
2522,1210,18,Menstrual Cup - Size L,2,14.37,0.0,2.01
2523,1211,20,Period Underwear - Size M,8,17.8,21.36,8.47
2524,1211,7,Organic Panty Liners - Day / 60,4,7.18,4.31,1.71
2525,1212,8,Organic Tampons - Regular / 16,3,4.83,0.0,1.88
2526,1212,6,Organic Panty Liners - Day / 30,2,4.07,0.0,1.06
2527,1212,25,Cramp Relief Balm - 30 ml,1,3.81,0.0,0.5
2528,1213,19,Period Underwear - Size S,3,17.79,0.0,3.74
2529,1214,19,Period Underwear - Size S,8,17.78,7.11,9.46
2530,1214,10,Organic Tampons - Super / 16,6,5.32,1.6,2.12
2531,1214,3,Organic Night Pads - Night / 14,6,7.29,4.37,2.76
2532,1214,13,Organic Tampons w/ Applicator - Regular / 32,4,11.18,6.71,2.66
2533,1215,7,Organic Panty Liners - Day / 60,2,7.2,0.0,1.01
2534,1215,19,Period Underwear - Size S,4,17.67,3.53,4.7
2535,1216,25,Cramp Relief Balm - 30 ml,2,3.79,0.0,0.99
2536,1216,12,Organic Tampons w/ Applicator - Regular / 16,1,6.23,0.0,0.81
2537,1217,15,Organic Tampons w/ Applicator - Super / 32,4,12.26,0.0,6.38
2538,1217,11,Organic Tampons - Super / 32,3,9.57,1.44,3.55
2539,1218,11,Organic Tampons - Super / 32,1,9.51,0.0,0.67
2540,1218,17,Menstrual Cup - Size M,3,14.37,0.0,3.02
2541,1219,23,Plexi Dispenser - Plexi,3,21.72,3.26,8.05
2542,1219,10,Organic Tampons - Super / 16,2,5.35,0.54,1.32
2543,1220,10,Organic Tampons - Super / 16,4,5.32,1.06,1.42
2544,1221,2,Organic Daily Pads - Regular / 40,1,9.67,0.0,1.26
2545,1221,10,Organic Tampons - Super / 16,1,5.45,0.0,0.71
2546,1221,25,Cramp Relief Balm - 30 ml,3,3.92,0.0,1.53
2547,1222,5,Organic Postpartum Pads - Postpartum / 20,6,10.67,3.2,7.91
2548,1222,21,Period Underwear - Size L,6,17.64,15.88,11.69
2549,1222,5,Organic Postpartum Pads - Postpartum / 20,6,10.7,3.21,7.93
2550,1222,23,Plexi Dispenser - Plexi,4,21.69,0.0,11.28
2551,1223,9,Organic Tampons - Regular / 32,4,8.67,1.73,2.31
2552,1223,18,Menstrual Cup - Size L,3,14.41,0.0,3.03
2553,1224,6,Organic Panty Liners - Day / 30,1,4.05,0.0,0.53
2554,1224,20,Period Underwear - Size M,3,17.63,0.0,6.88
2555,1225,8,Organic Tampons - Regular / 16,3,4.79,0.0,1.87
2556,1226,17,Menstrual Cup - Size M,3,14.39,0.0,5.61
2557,1226,8,Organic Tampons - Regular / 16,4,4.8,0.0,2.5
2558,1227,24,Heat Patches (5-pack) - 5-pack,2,4.7,0.0,1.22
2559,1228,13,Organic Tampons w/ Applicator - Regular / 32,4,11.05,0.0,5.75
2560,1228,23,Plexi Dispenser - Plexi,4,21.75,0.0,11.31
2561,1228,1,Organic Daily Pads - Regular / 20,4,5.61,0.0,2.92
2562,1229,14,Organic Tampons w/ Applicator - Super / 16,2,6.75,0.0,1.76
2563,1230,4,Organic Night Pads - Night / 28,4,13.16,0.0,3.68
2564,1231,20,Period Underwear - Size M,2,17.79,0.0,2.49
2565,1231,15,Organic Tampons w/ Applicator - Super / 32,3,12.42,0.0,2.61
2566,1231,21,Period Underwear - Size L,3,17.72,2.66,3.54
2567,1231,25,Cramp Relief Balm - 30 ml,1,3.91,0.0,0.27
2568,1232,19,Period Underwear - Size S,8,17.63,21.16,15.58
2569,1232,4,Organic Night Pads - Night / 28,10,13.17,19.76,14.55
2570,1232,5,Organic Postpartum Pads - Postpartum / 20,4,10.58,0.0,5.5
2571,1232,5,Organic Postpartum Pads - Postpartum / 20,8,10.58,0.0,11.0
2572,1233,12,Organic Tampons w/ Applicator - Regular / 16,2,6.04,0.0,1.57
2573,1233,2,Organic Daily Pads - Regular / 40,1,9.59,0.0,1.25
2574,1234,8,Organic Tampons - Regular / 16,8,4.77,0.0,2.67
2575,1234,24,Heat Patches (5-pack) - 5-pack,4,4.68,0.0,1.31
2576,1235,17,Menstrual Cup - Size M,6,14.3,0.0,11.15
2577,1235,24,Heat Patches (5-pack) - 5-pack,6,4.54,1.36,3.36
2578,1236,13,Organic Tampons w/ Applicator - Regular / 32,2,11.12,0.0,2.89
2579,1237,5,Organic Postpartum Pads - Postpartum / 20,4,10.58,2.12,5.23
2580,1237,12,Organic Tampons w/ Applicator - Regular / 16,2,6.09,0.0,1.58
2581,1238,1,Organic Daily Pads - Regular / 20,6,5.6,1.68,4.15
2582,1238,7,Organic Panty Liners - Day / 60,4,7.02,1.4,3.47
2583,1238,16,Menstrual Cup - Size S,6,14.36,8.62,10.08
2584,1239,11,Organic Tampons - Super / 32,3,9.7,0.0,3.78
2585,1239,25,Cramp Relief Balm - 30 ml,4,3.92,0.0,2.04
2586,1239,18,Menstrual Cup - Size L,2,14.42,0.0,3.75
2587,1240,25,Cramp Relief Balm - 30 ml,6,3.76,0.0,1.58
2588,1240,23,Plexi Dispenser - Plexi,10,21.6,10.8,14.36
2589,1240,11,Organic Tampons - Super / 32,8,9.57,0.0,5.36
2590,1240,20,Period Underwear - Size M,10,17.6,26.4,10.47
2591,1241,12,Organic Tampons w/ Applicator - Regular / 16,4,6.0,0.0,3.12
2592,1241,19,Period Underwear - Size S,4,17.61,0.0,9.16
2593,1241,8,Organic Tampons - Regular / 16,1,4.94,0.0,0.64
2594,1242,15,Organic Tampons w/ Applicator - Super / 32,4,12.31,0.0,6.4
2595,1242,15,Organic Tampons w/ Applicator - Super / 32,6,12.33,11.1,8.17
2596,1242,15,Organic Tampons w/ Applicator - Super / 32,6,12.29,3.69,9.11
2597,1243,6,Organic Panty Liners - Day / 30,4,4.2,0.0,1.18
2598,1243,21,Period Underwear - Size L,3,17.6,0.0,3.7
2599,1244,5,Organic Postpartum Pads - Postpartum / 20,4,10.55,0.0,2.95
2600,1244,3,Organic Night Pads - Night / 14,1,7.48,0.0,0.52
2601,1244,23,Plexi Dispenser - Plexi,2,21.78,0.0,3.05
2602,1245,12,Organic Tampons w/ Applicator - Regular / 16,1,6.09,0.0,0.43
2603,1246,12,Organic Tampons w/ Applicator - Regular / 16,4,6.09,0.0,1.71
2604,1247,18,Menstrual Cup - Size L,4,14.33,0.0,7.45
2605,1248,1,Organic Daily Pads - Regular / 20,1,5.53,0.0,0.72
2606,1249,8,Organic Tampons - Regular / 16,2,4.95,0.0,0.69
2607,1249,20,Period Underwear - Size M,4,17.87,0.0,5.0
2608,1250,8,Organic Tampons - Regular / 16,3,4.83,0.0,1.01
2609,1250,21,Period Underwear - Size L,2,17.64,0.0,2.47
2610,1251,8,Organic Tampons - Regular / 16,1,4.76,0.0,0.62
2611,1252,4,Organic Night Pads - Night / 28,2,13.18,0.0,3.43
2612,1252,2,Organic Daily Pads - Regular / 40,2,9.67,0.0,2.51
2613,1252,1,Organic Daily Pads - Regular / 20,2,5.68,0.0,1.48
2614,1253,21,Period Underwear - Size L,2,17.62,0.0,4.58
2615,1253,1,Organic Daily Pads - Regular / 20,1,5.58,0.28,0.69
2616,1254,14,Organic Tampons w/ Applicator - Super / 16,2,6.81,0.0,1.77
2617,1254,24,Heat Patches (5-pack) - 5-pack,1,4.59,0.23,0.57
2618,1255,17,Menstrual Cup - Size M,10,14.32,7.16,9.52
2619,1255,11,Organic Tampons - Super / 32,6,9.7,2.91,3.87
2620,1255,3,Organic Night Pads - Night / 14,8,7.34,0.0,4.11
2621,1255,22,Wall-Mounted Steel Dispenser - Steel,8,36.19,14.48,19.25
2622,1256,3,Organic Night Pads - Night / 14,3,7.4,0.0,2.89
2623,1256,15,Organic Tampons w/ Applicator - Super / 32,4,12.26,0.0,6.38
2624,1256,21,Period Underwear - Size L,4,17.84,0.0,9.28
2625,1257,25,Cramp Relief Balm - 30 ml,1,3.81,0.0,0.27
2626,1258,22,Wall-Mounted Steel Dispenser - Steel,4,36.13,0.0,10.12
2627,1259,9,Organic Tampons - Regular / 32,1,8.5,0.0,0.6
2628,1259,4,Organic Night Pads - Night / 28,3,13.05,1.96,2.6
2629,1260,18,Menstrual Cup - Size L,4,14.38,0.0,4.03
2630,1260,11,Organic Tampons - Super / 32,1,9.77,0.0,0.68
2631,1261,8,Organic Tampons - Regular / 16,1,4.93,0.0,0.64
2632,1261,15,Organic Tampons w/ Applicator - Super / 32,2,12.47,0.0,3.24
2633,1262,6,Organic Panty Liners - Day / 30,1,4.1,0.0,0.53
2634,1263,24,Heat Patches (5-pack) - 5-pack,4,4.55,0.0,1.27
2635,1264,14,Organic Tampons w/ Applicator - Super / 16,1,6.76,0.0,0.47
2636,1264,17,Menstrual Cup - Size M,2,14.33,0.0,2.01
2637,1265,15,Organic Tampons w/ Applicator - Super / 32,4,12.34,0.0,6.42
2638,1265,14,Organic Tampons w/ Applicator - Super / 16,1,6.83,0.34,0.84
2639,1266,4,Organic Night Pads - Night / 28,8,13.14,0.0,7.36
2640,1266,15,Organic Tampons w/ Applicator - Super / 32,8,12.3,14.76,5.85
2641,1267,23,Plexi Dispenser - Plexi,2,21.62,0.0,3.03
2642,1267,9,Organic Tampons - Regular / 32,3,8.57,0.0,1.8
2643,1268,18,Menstrual Cup - Size L,1,14.31,0.0,1.0
2644,1268,14,Organic Tampons w/ Applicator - Super / 16,4,6.85,1.37,1.82
2645,1268,2,Organic Daily Pads - Regular / 40,4,9.53,0.0,2.67
2646,1268,14,Organic Tampons w/ Applicator - Super / 16,3,6.79,0.0,1.43
2647,1269,5,Organic Postpartum Pads - Postpartum / 20,3,10.66,0.0,4.16
2648,1270,25,Cramp Relief Balm - 30 ml,6,3.94,0.0,3.07
2649,1270,20,Period Underwear - Size M,10,17.8,0.0,23.14
2650,1270,4,Organic Night Pads - Night / 28,8,13.15,10.52,12.31
2651,1270,17,Menstrual Cup - Size M,6,14.45,0.0,11.27
2652,1271,4,Organic Night Pads - Night / 28,1,13.14,0.0,1.71
2653,1271,20,Period Underwear - Size M,2,17.75,0.0,4.62
2654,1271,23,Plexi Dispenser - Plexi,3,21.71,0.0,8.47
2655,1272,15,Organic Tampons w/ Applicator - Super / 32,1,12.48,0.0,0.87
2656,1272,6,Organic Panty Liners - Day / 30,1,4.22,0.21,0.28
2657,1273,14,Organic Tampons w/ Applicator - Super / 16,3,6.94,0.0,1.46
2658,1273,6,Organic Panty Liners - Day / 30,1,4.16,0.0,0.29
2659,1274,9,Organic Tampons - Regular / 32,10,8.54,0.0,5.98
2660,1274,16,Menstrual Cup - Size S,8,14.3,5.72,7.61
2661,1275,5,Organic Postpartum Pads - Postpartum / 20,3,10.66,0.0,4.16
2662,1275,11,Organic Tampons - Super / 32,3,9.73,0.0,3.79
2663,1276,3,Organic Night Pads - Night / 14,4,7.31,0.0,3.8
2664,1276,24,Heat Patches (5-pack) - 5-pack,3,4.53,0.0,1.77
2665,1276,19,Period Underwear - Size S,1,17.61,0.0,2.29
2666,1277,16,Menstrual Cup - Size S,1,14.37,0.0,1.87
2667,1277,13,Organic Tampons w/ Applicator - Regular / 32,2,11.17,0.0,2.9
2668,1277,25,Cramp Relief Balm - 30 ml,2,3.76,0.0,0.98
2669,1278,12,Organic Tampons w/ Applicator - Regular / 16,6,6.14,0.0,2.58
2670,1278,19,Period Underwear - Size S,6,17.62,10.57,6.66
2671,1278,10,Organic Tampons - Super / 16,10,5.38,5.38,3.39
2672,1279,20,Period Underwear - Size M,4,17.7,0.0,4.96
2673,1280,2,Organic Daily Pads - Regular / 40,3,9.57,0.0,2.01
2674,1280,3,Organic Night Pads - Night / 14,3,7.31,0.0,1.54
2675,1281,22,Wall-Mounted Steel Dispenser - Steel,2,36.1,0.0,9.39
2676,1281,3,Organic Night Pads - Night / 14,3,7.25,0.0,2.83
2677,1282,10,Organic Tampons - Super / 16,4,5.25,0.0,1.47
2678,1282,14,Organic Tampons w/ Applicator - Super / 16,8,6.82,2.73,3.63
2679,1282,16,Menstrual Cup - Size S,4,14.3,0.0,4.0
2680,1282,2,Organic Daily Pads - Regular / 40,8,9.55,0.0,5.35
2681,1283,6,Organic Panty Liners - Day / 30,6,4.24,2.54,1.6
2682,1283,3,Organic Night Pads - Night / 14,6,7.49,2.25,2.99
2683,1284,11,Organic Tampons - Super / 32,4,9.63,0.0,2.7
2684,1285,16,Menstrual Cup - Size S,4,14.34,2.87,7.08
2685,1286,15,Organic Tampons w/ Applicator - Super / 32,3,12.42,0.0,2.61
2686,1286,20,Period Underwear - Size M,2,17.68,0.0,2.48
2687,1287,13,Organic Tampons w/ Applicator - Regular / 32,3,11.0,0.0,4.29
2688,1288,6,Organic Panty Liners - Day / 30,3,4.19,0.0,0.88
2689,1288,18,Menstrual Cup - Size L,1,14.49,0.0,1.01
2690,1288,12,Organic Tampons w/ Applicator - Regular / 16,3,6.08,0.0,1.28
2691,1288,19,Period Underwear - Size S,4,17.63,0.0,4.94
2692,1289,15,Organic Tampons w/ Applicator - Super / 32,6,12.43,11.19,4.44
2693,1289,15,Organic Tampons w/ Applicator - Super / 32,8,12.36,4.94,6.58
2694,1289,5,Organic Postpartum Pads - Postpartum / 20,8,10.63,12.76,5.06
2695,1289,13,Organic Tampons w/ Applicator - Regular / 32,6,11.3,0.0,4.75
2696,1290,23,Plexi Dispenser - Plexi,1,21.65,1.08,1.44
2697,1290,24,Heat Patches (5-pack) - 5-pack,1,4.73,0.0,0.33
2698,1291,10,Organic Tampons - Super / 16,3,5.33,0.8,1.06
2699,1292,5,Organic Postpartum Pads - Postpartum / 20,3,10.58,1.59,2.11
2700,1293,19,Period Underwear - Size S,2,17.64,0.0,2.47
2701,1293,24,Heat Patches (5-pack) - 5-pack,2,4.54,0.45,0.6
2702,1294,8,Organic Tampons - Regular / 16,4,4.94,0.0,1.38
2703,1294,22,Wall-Mounted Steel Dispenser - Steel,3,36.1,0.0,7.58
2704,1295,9,Organic Tampons - Regular / 32,2,8.66,0.0,2.25
2705,1296,5,Organic Postpartum Pads - Postpartum / 20,1,10.66,0.0,1.39
2706,1296,8,Organic Tampons - Regular / 16,1,5.03,0.0,0.65
2707,1296,23,Plexi Dispenser - Plexi,3,21.68,3.25,8.03
2708,1297,4,Organic Night Pads - Night / 28,3,13.07,0.0,5.1
2709,1297,11,Organic Tampons - Super / 32,2,9.62,0.0,2.5
2710,1297,10,Organic Tampons - Super / 16,2,5.34,0.0,1.39
2711,1298,12,Organic Tampons w/ Applicator - Regular / 16,8,6.02,4.82,3.03
2712,1298,4,Organic Night Pads - Night / 28,10,13.25,13.25,8.35
2713,1298,16,Menstrual Cup - Size S,6,14.51,4.35,5.79
2714,1298,22,Wall-Mounted Steel Dispenser - Steel,6,36.21,0.0,15.21
2715,1299,1,Organic Daily Pads - Regular / 20,4,5.7,0.0,2.96
2716,1299,25,Cramp Relief Balm - 30 ml,4,3.93,0.0,2.04
2717,1300,11,Organic Tampons - Super / 32,1,9.54,0.48,1.18
2718,1301,11,Organic Tampons - Super / 32,3,9.57,0.0,3.73
2719,1301,11,Organic Tampons - Super / 32,1,9.51,0.0,1.24
2720,1301,3,Organic Night Pads - Night / 14,3,7.37,1.11,2.73
2721,1302,23,Plexi Dispenser - Plexi,4,21.63,0.0,11.25
2722,1302,1,Organic Daily Pads - Regular / 20,8,5.5,4.4,5.15
2723,1302,14,Organic Tampons w/ Applicator - Super / 16,4,6.78,0.0,3.53
2724,1303,21,Period Underwear - Size L,2,17.64,0.0,4.59
2725,1303,25,Cramp Relief Balm - 30 ml,2,3.75,0.0,0.98
2726,1304,19,Period Underwear - Size S,1,17.64,0.88,2.18
2727,1305,19,Period Underwear - Size S,12,17.7,21.24,24.85
2728,1305,21,Period Underwear - Size L,6,17.69,15.92,11.73
2729,1305,9,Organic Tampons - Regular / 32,4,8.6,3.44,4.02
2730,1306,9,Organic Tampons - Regular / 32,6,8.62,7.76,3.08
2731,1306,3,Organic Night Pads - Night / 14,8,7.41,0.0,4.15
2732,1306,6,Organic Panty Liners - Day / 30,6,4.05,2.43,1.53
2733,1306,8,Organic Tampons - Regular / 16,8,4.84,0.0,2.71
2734,1307,17,Menstrual Cup - Size M,10,14.3,0.0,10.01
2735,1307,15,Organic Tampons w/ Applicator - Super / 32,4,12.26,0.0,3.43
2736,1307,22,Wall-Mounted Steel Dispenser - Steel,8,36.09,14.44,19.2
2737,1308,4,Organic Night Pads - Night / 28,4,13.05,0.0,6.79
2738,1309,11,Organic Tampons - Super / 32,3,9.54,0.0,2.0
2739,1309,9,Organic Tampons - Regular / 32,3,8.68,1.3,1.73
2740,1309,13,Organic Tampons w/ Applicator - Regular / 32,2,11.04,1.1,1.47
2741,1310,6,Organic Panty Liners - Day / 30,4,4.18,0.0,1.17
2742,1310,3,Organic Night Pads - Night / 14,2,7.45,0.0,1.04
2743,1311,24,Heat Patches (5-pack) - 5-pack,6,4.64,4.18,1.66
2744,1311,22,Wall-Mounted Steel Dispenser - Steel,10,36.12,0.0,25.28
2745,1311,23,Plexi Dispenser - Plexi,12,21.7,13.02,17.32
2746,1312,3,Organic Night Pads - Night / 14,1,7.43,0.37,0.92
2747,1313,21,Period Underwear - Size L,4,17.79,0.0,4.98
2748,1313,10,Organic Tampons - Super / 16,4,5.49,0.0,1.54
2749,1314,8,Organic Tampons - Regular / 16,4,4.83,0.0,2.51
2750,1314,5,Organic Postpartum Pads - Postpartum / 20,2,10.63,0.0,2.76
2751,1315,24,Heat Patches (5-pack) - 5-pack,4,4.73,0.0,2.46
2752,1316,22,Wall-Mounted Steel Dispenser - Steel,2,36.06,0.0,5.05
2753,1316,21,Period Underwear - Size L,3,17.75,2.66,3.54
2754,1316,15,Organic Tampons w/ Applicator - Super / 32,3,12.54,1.88,2.5
2755,1317,6,Organic Panty Liners - Day / 30,6,4.13,3.72,1.47
2756,1317,25,Cramp Relief Balm - 30 ml,6,3.93,0.0,1.65
2757,1317,2,Organic Daily Pads - Regular / 40,10,9.56,9.56,6.02
2758,1317,22,Wall-Mounted Steel Dispenser - Steel,8,36.04,14.42,19.17
2759,1318,16,Menstrual Cup - Size S,4,14.33,0.0,7.45
2760,1318,20,Period Underwear - Size M,12,17.63,21.16,24.75
2761,1318,18,Menstrual Cup - Size L,6,14.37,0.0,11.21
